epoch,classification_output_acc,classification_output_loss,loss,lr,segmentation_output_acc,segmentation_output_loss,val_classification_output_acc,val_classification_output_loss,val_loss,val_segmentation_output_acc,val_segmentation_output_loss
17,0.9956761006289309,0.01884255914950258,0.026472070542861173,1e-04,0.9818485634132001,0.007629510908132806,0.9963235294117647,0.02149682114887743,0.030599716811112183,0.9785349342752906,0.009102896020254669
18,0.9960691823899371,0.012961659259454682,0.02139812725912428,1e-04,0.9798370792805774,0.00843646812161911,0.9926470588235294,0.01711192793143823,0.028161337510134804,0.9748307510333902,0.011049409568145433
19,0.9921383647798742,0.02237523422976702,0.031932538734754816,1e-04,0.977099430448604,0.009557304659319468,0.9191176470588235,0.2189777425630703,0.23497785977087915,0.9638488415409537,0.01600011907901396
20,0.9929245283018868,0.021086632161549854,0.030422374909251648,1e-04,0.9775667599162216,0.009335742837972002,0.9816176470588235,0.04238558104776423,0.05333693277583841,0.9736559014110004,0.010951351744177587
21,0.9937106918238994,0.020688118903246143,0.02946279174501791,1e-04,0.9790592710926848,0.008774672738135845,0.9852941176470589,0.043599528949330425,0.052235967212575764,0.9801917023518506,0.00863643826725071
22,0.9956761006289309,0.012817115157378576,0.020357897298325604,5e-05,0.9820258703621678,0.007540782077059314,1.0,0.0021973789082895723,0.00988335769815261,0.9819894590798546,0.007685978790772531
23,1.0,0.0010281053537066025,0.007708609576773414,5e-05,0.9841083170108076,0.006680504239161364,1.0,0.0005390499950726066,0.007036343525054262,0.9845177829265594,0.006497293556629515
24,1.0,0.0002349354379996942,0.006100960391055231,5e-05,0.9860709442657495,0.005866024953257527,1.0,0.00041276417515652663,0.006372121683157542,0.9858008325099945,0.00595935747397187
25,1.0,0.0004586371726188595,0.00584088653251353,5e-05,0.9872118920650123,0.00538224935364681,1.0,0.00026867407764123475,0.006337656091679545,0.985517169622814,0.006068981988766395
26,1.0,0.00021014377379332237,0.005131415046426415,5e-05,0.9883024969940666,0.004921271277550585,1.0,0.00015740194199305037,0.005609912794384667,0.9871895041535882,0.005452510815195958
27,1.0,0.0001379671150717165,0.004843288520058183,5e-05,0.9888128685126515,0.0047053214065209265,1.0,0.0001231791608338326,0.005492086597608731,0.9872131461606306,0.005368907432592309
28,1.0,0.00011415837915547374,0.004499138071884126,5e-05,0.9895570272544645,0.00438497967413281,1.0,9.425747578675596e-05,0.005414055078290403,0.9873242422061808,0.005319797611959717
29,1.0,7.094410743701187e-05,0.004275018240928462,5e-05,0.9899575039275788,0.004204074133358861,1.0,7.713230607130165e-05,0.0048241178737953305,0.988648104317048,0.004746985542998814
30,1.0,7.41251774079147e-05,0.0040662466839787624,5e-05,0.9904408679818207,0.003992121505592042,1.0,6.28241574866158e-05,0.005119563542607734,0.9879577887408874,0.005056739367051598
31,1.0,6.041035751611481e-05,0.003893474213202021,5e-05,0.9908313854310498,0.0038330638400460564,1.0,5.898469325938503e-05,0.004842630854588659,0.9884396274300182,0.004783646148793837
32,1.0,3.4662150071398126e-05,0.0037011864427447835,5e-05,0.9912006898121264,0.003666524292092841,1.0,5.524059393317604e-05,0.004575954890563427,0.9891904180540758,0.004520714279565522
33,1.0,4.120809883791247e-05,0.0035323907662206475,5e-05,0.9916174038776062,0.0034911826530430443,1.0,4.9308715785698226e-05,0.004136543991455042,0.9904932704041985,0.004087235295788988
34,1.0,3.114855638470706e-05,0.00344943223391519,5e-05,0.9917718578809462,0.0034182836695533223,1.0,4.0338914738627224e-05,0.004760331083910868,0.9888822225963368,0.00471999218194362
35,1.0,3.1019679895609467e-05,0.0033488417748631263,5e-05,0.9920227148997709,0.003317822093062056,1.0,4.092356651137366e-05,0.004162933156989953,0.9902061776203268,0.00412200960015659
36,1.0,3.012781718759117e-05,0.0031868687683698845,5e-05,0.9923948484396784,0.0031567409476441033,1.0,3.517786224240554e-05,0.004204986623817068,0.9902395570979399,0.004169808755464414
37,1.0,2.612516240584891e-05,0.0031270865913269655,5e-05,0.99251474805598,0.0031009614258951878,1.0,3.758254231995044e-05,0.0037176627049441725,0.9914552928770289,0.00368008016170386
38,1.0,2.1965252899890158e-05,0.0031217364231915265,5e-05,0.9925071017922096,0.0030997711713001154,1.0,3.048327821254722e-05,0.00503589553580455,0.9881564063184402,0.005005412276231629
39,1.0,4.2424870406769743e-05,0.00302870971324221,5e-05,0.9927745251535619,0.002986284838286492,1.0,3.0461324345639815e-05,0.004058395104948431,0.990163018598276,0.004027933786239694
40,1.0,1.9683418655695965e-05,0.0028440321167072856,5e-05,0.9931636330841472,0.0028243486990247204,1.0,2.8390143139698493e-05,0.003928444385939442,0.9905272082370871,0.003900054225917248
41,1.0,1.650505560175904e-05,0.0027352763386003956,5e-05,0.9934053010535691,0.002718771279587428,1.0,2.1761240472863072e-05,0.004369707490481874,0.9894379798103782,0.00434794623117127
42,1.0,1.3153711728328463e-05,0.0026704808964347175,5e-05,0.9935543561506571,0.0026573271837682937,1.0,1.947775782524024e-05,0.0035879916086902514,0.991454797632554,0.0035685138461892217
43,1.0,1.2354027500795377e-05,0.002651215877249228,5e-05,0.9935929987040706,0.002638861850715307,1.0,1.9653370650019042e-05,0.00324545956305776,0.9922390641535029,0.0032258061794838045
44,1.0,1.2267608524814514e-05,0.0025175713985988507,5e-05,0.9938965825914586,0.0025053037875610164,1.0,1.6963776709932224e-05,0.003752426174126894,0.9911982373279684,0.0037354623970767375
45,1.0,1.862507962637914e-05,0.002646546509393649,5e-05,0.9936361933279337,0.0026279214316387457,1.0,1.587108505753028e-05,0.0033298920675673906,0.9921707808971405,0.0033140209955437217
46,1.0,1.0624530739376584e-05,0.002508436515817489,5e-05,0.9939299015878881,0.002497811990998006,1.0,1.0961959445577417e-05,0.003313626077108304,0.9919659232392031,0.003302664153606576
47,1.0,1.2457870247345145e-05,0.002347669833992848,5e-05,0.9943163844774354,0.0023352119681035875,1.0,1.2086244328703715e-05,0.002921755877597367,0.9932522361769396,0.0029096696371733047
48,1.0,1.0103496012644604e-05,0.0023518711384883702,5e-05,0.9943007879287192,0.0023417676434377734,1.0,2.0506247349270352e-05,0.002918823271209155,0.992975602255148,0.002898317011867595
49,1.0,2.9821378271710706e-05,0.0024114099694357355,5e-05,0.9942010729192937,0.0023815885939234105,1.0,1.206665585751874e-05,0.0035351142287254333,0.991399892989327,0.0035230475888751887
50,1.0,2.291475752814889e-05,0.0023059990288508154,5e-05,0.9944323241335791,0.0022830842813307056,1.0,2.1940765227454638e-05,0.002838654539493077,0.9932863116264343,0.002816713778028155
51,1.0,1.0647979160264296e-05,0.002582088752017128,5e-05,0.9937578385356087,0.002571440777381144,1.0,1.3046742082924739e-05,0.003288760536473573,0.9923343360424042,0.003275713821708718
52,1.0,8.38490712752194e-06,0.0023391113232868084,5e-05,0.9943361893389959,0.002330726418393787,1.0,6.565194684155278e-06,0.0027154041368596476,0.9935609829776427,0.0027088389375849683
53,1.0,6.751062877736369e-06,0.002158940905183788,5e-05,0.9947616890916284,0.002152189842839696,1.0,6.660535962556851e-06,0.0024309551415225383,0.9940654530244715,0.002424294616931173
54,1.0,4.426563983454e-06,0.0019949147878244003,5e-05,0.9951479286892609,0.0019904882271859045,1.0,4.920996309214629e-06,0.0025014807025025435,0.9939225824440227,0.002496559718993547
55,1.0,1.1641296728404291e-05,0.002004567447518227,5e-05,0.9951413491237089,0.001992926152925294,1.0,3.3182018574920263e-06,0.0023802115105996456,0.9942655317923602,0.0023768933178336523
56,1.0,3.48112687176621e-06,0.0018720171257264843,5e-05,0.9954331172337322,0.0018685360068642774,1.0,2.760264031982896e-06,0.002342669721281923,0.9943111205802244,0.0023399094557937455
57,1.0,2.811743376472027e-06,0.0019171166150616893,5e-05,0.995321716714955,0.0019143048778934837,1.0,6.825213718746468e-06,0.0024072054622913987,0.994130024138619,0.002400380252819399
58,1.0,2.3797942059354108e-06,0.0019461658417903262,5e-05,0.9952467005207853,0.0019437860550707406,1.0,2.166871488723847e-06,0.002302422734347227,0.9944433946819866,0.0023002558771301716
59,1.0,3.7040366280966836e-06,0.0019361014740026127,5e-05,0.9952763335884742,0.001932397439933833,1.0,2.6766932790506564e-06,0.002463778152185328,0.994124083834536,0.002461101474610212
60,1.0,2.8937520583355615e-06,0.0017585789004293908,5e-05,0.9956972465949988,0.001755685154524333,1.0,5.097702521543865e-06,0.002182734909344136,0.9948443253250683,0.0021776372125125766
61,1.0,2.2346743319700473e-06,0.0016619793738680746,5e-05,0.9959320392248765,0.0016597447006775757,1.0,3.6518844274854368e-06,0.0019961575932992514,0.9953243355540669,0.0019925057148451313
62,1.0,1.8813307372735704e-06,0.001644713963190117,5e-05,0.9959700553672118,0.0016428326352121625,1.0,2.6887964133362962e-06,0.002038951954626314,0.9952331623610329,0.002036263164721758
63,1.0,3.338386848415116e-06,0.0017303921463137856,5e-05,0.9957743615099469,0.0017270537614222008,1.0,3.3314328663557127e-06,0.0019916396618902903,0.9951666768859414,0.0019883082251694493
64,1.0,2.5686363739906774e-06,0.0016665609535884182,5e-05,0.9959328959947862,0.0016639923170551588,1.0,3.0306774328306906e-06,0.001992821939946974,0.9950593937845791,0.001989791263922063
65,1.0,7.870411638603675e-06,0.0015816577445165072,5e-05,0.9961472337350905,0.0015737873355824348,1.0,2.2476694755870514e-06,0.0017601977109306438,0.9957146723480785,0.0017579500512083007
66,1.0,4.807727500650321e-06,0.0016491728905828542,5e-05,0.9959749084598614,0.001644365172086389,1.0,6.369461705363017e-06,0.002145258877563345,0.9948911211069893,0.0021388894255163476
67,1.0,2.7564184647258188e-06,0.0016124689709556249,5e-05,0.9960409712116673,0.0016097125614504184,1.0,2.9286058770218368e-06,0.0017775845172924593,0.9956367313861847,0.00177465592209688
68,1.0,1.7204191453204317e-06,0.0015145767166765418,5e-05,0.9962803211602025,0.0015128563048754404,1.0,2.08085905045403e-06,0.001849600363878862,0.9955331104643205,0.0018475195170407567
69,1.0,1.4263480136315785e-06,0.001425354487816188,5e-05,0.9965082881210735,0.0014239281478906109,1.0,3.847953059456151e-06,0.0017966292901238537,0.9954735680538065,0.0017927813357399667
70,1.0,1.0197235168743717e-06,0.0014375247954136147,5e-05,0.996479978538909,0.001436505076818098,1.0,9.91928529902499e-07,0.0019702745656318523,0.9951564888743794,0.001969282645458246
71,1.0,1.1894873727445106e-06,0.0014132542294778118,2.5e-05,0.9965206871992387,0.0014120647486053266,1.0,1.3848066499001696e-06,0.0014494969988899196,0.9964048047276104,0.0014481121889890775
72,1.0,8.419219440412283e-07,0.0011477505343595708,2.5e-05,0.9971911466721469,0.0011469086186605968,1.0,1.4622447515305941e-06,0.0014160508872009814,0.9964304075521582,0.001414588640567244
73,1.0,1.3351440604954707e-06,0.0010650694830988902,2.5e-05,0.9973973598120347,0.0010637343471647247,1.0,1.1670928457911434e-06,0.0013289645276552834,0.9966579833451439,0.0013277974366621278
74,1.0,6.567696334174409e-07,0.0010242779349685653,2.5e-05,0.9975019307256495,0.0010236211701511529,1.0,1.2430220147303531e-06,0.0012681632651947439,0.9968779928543988,0.0012669202448759118
75,1.0,2.1639260867818535e-06,0.0010415069816001462,2.5e-05,0.9974639848718103,0.0010393430627501751,1.0,9.011360509034335e-07,0.0013932150057585472,0.9965724489268135,0.0013923138604321353
76,1.0,6.995826505936224e-07,0.001031027154527669,2.5e-05,0.9974781570944397,0.0010303275762367466,1.0,1.060347212909191e-06,0.001447342913118465,0.9964880347251892,0.0014462825647034846
77,1.0,8.268629399569804e-07,0.0010271904123002522,2.5e-05,0.9974819221211679,0.001026363552342251,1.0,1.4321545549478287e-06,0.0015054306457065703,0.9963879059342777,0.0015039984924335253
78,1.0,4.959850166577646e-07,0.0010016106646405475,2.5e-05,0.9975460679651057,0.001001114686954702,1.0,8.634041285325659e-07,0.001692145489334293,0.9960123738821816,0.0016912820899639936
79,1.0,6.208217768573474e-07,0.0010527359837345463,1.25e-05,0.9974181196599636,0.001052115170567724,1.0,9.369374501865062e-07,0.0014237911673262715,0.9965929844800163,0.001422854222576408
80,1.0,8.204507808569952e-07,0.0009366566160255926,1.25e-05,0.9977052775943804,0.0009358361740113359,1.0,1.0082716198165626e-06,0.0012871813857654,0.9969382549033445,0.0012861731092390768
81,1.0,5.943875021357126e-07,0.0008745724803902818,1.25e-05,0.9978617118589533,0.0008739781002741038,1.0,9.192524706403514e-07,0.001259806812466944,0.997006695060169,0.0012588875594220178
82,1.0,4.565119012315776e-07,0.0008343224444444168,1.25e-05,0.9979655210327052,0.0008338659382337388,1.0,8.754891894322808e-07,0.0012252993157530641,0.9971009843489703,0.0012244238288771799
83,1.0,6.916288334219949e-07,0.0008154843486157252,1.25e-05,0.9980139323750382,0.0008147927262870091,1.0,7.93053515876937e-07,0.0011737458279479623,0.9972310031161589,0.0011729527733918717
84,1.0,5.552415427951162e-07,0.0007737665279744977,1.25e-05,0.9981187282118408,0.0007732112933339773,1.0,8.999670444692958e-07,0.001188640107797897,0.9971995143329396,0.0011877401351846535
85,1.0,4.866657572418894e-07,0.0007588167399542886,1.25e-05,0.9981600417281097,0.0007583300808024353,1.0,7.081798555679384e-07,0.0011601855341509422,0.9972155339577619,0.0011594773651963537
86,1.0,4.556849850245108e-07,0.0007479546142086012,1.25e-05,0.9981842247195214,0.0007474989374570912,1.0,5.947596026136554e-07,0.00117646913670743,0.9971957355737686,0.0011758743768201813
87,1.0,4.868947897218031e-07,0.0007433924423501411,1.25e-05,0.9981922827801615,0.0007429055538454602,1.0,7.827579408700223e-07,0.0012223295908530846,0.9970907910781748,0.0012215468253570555
88,1.0,4.4884853189903523e-07,0.0007470328649637764,6.25e-06,0.9981817380062439,0.0007465840239515645,1.0,7.24314263573647e-07,0.0012031452334828347,0.9970923618358725,0.0012024209161823178
89,1.0,3.8431605928393957e-07,0.0007172768187647651,6.25e-06,0.998261884885764,0.0007168925105544311,1.0,6.759936748407574e-07,0.001201602942755391,0.9970928535741919,0.0012009269489413675
90,1.0,4.604242876883122e-07,0.0007058267168438577,6.25e-06,0.9982923548551476,0.0007053663007440573,1.0,6.661634418993773e-07,0.0011575835943564445,0.9971895638634177,0.00115691743164515
91,1.0,4.022984251249088e-07,0.0006800090794161595,6.25e-06,0.9983558544197922,0.0006796067885164195,1.0,6.350923539223592e-07,0.0011541730414404918,0.9971894981230006,0.00115353794193224
92,1.0,3.810106296488351e-07,0.0006801521902722336,6.25e-06,0.9983551897717722,0.0006797711826010121,1.0,6.579187282294269e-07,0.001100931834491134,0.9973219484090805,0.0011002739201477893
93,1.0,5.196674560244254e-07,0.0006546543380457897,6.25e-06,0.9984196630663842,0.0006541346767975849,1.0,5.425696919721358e-07,0.0011015925154103624,0.9973178979228524,0.0011010499446830876
94,1.0,3.6148583079775935e-07,0.0006462375524691042,6.25e-06,0.9984418030055064,0.000645876074383334,1.0,4.982169421071723e-07,0.001071024888968917,0.997400272418471,0.0010705266724792583
95,1.0,3.710509418433946e-07,0.0006418432757579107,6.25e-06,0.9984556339071982,0.000641472232030154,1.0,5.669128338534873e-07,0.0010775402667658294,0.9973792442504097,0.0010769733481163926
96,1.0,3.6252125901053106e-07,0.0006414150438269999,6.25e-06,0.9984539372366179,0.0006410525294435181,1.0,4.5439307866706045e-07,0.0010216256127665367,0.9975210989222807,0.0010211712215095758
97,1.0,4.319526578937695e-07,0.0006282496448743901,6.25e-06,0.9984885128039234,0.0006278176990018443,1.0,5.248776915323106e-07,0.0010591071717071293,0.997424436842694,0.001058582294396782
98,1.0,4.875412939444266e-07,0.0006278032349472362,3.125e-06,0.9984837929782627,0.0006273157010330824,1.0,4.722053433760172e-07,0.0010280470348387847,0.9974751490003922,0.0010275748337495744
99,1.0,3.398899260267947e-07,0.0006112631157944096,3.125e-06,0.9985252465092161,0.0006109232329338813,1.0,5.05303767246968e-07,0.001026550679371747,0.9974853633081212,0.0010260453735313872
100,1.0,3.4320905968514027e-07,0.0006032974632023453,3.125e-06,0.9985456890280142,0.0006029542604916723,1.0,5.018401929307254e-07,0.0010166755879147198,0.9975068455233294,0.0010161737462861791
101,1.0,3.511483323821284e-07,0.0006009943696520871,3.125e-06,0.9985565700620975,0.0006006432270869882,1.0,5.04192391889212e-07,0.001041229281006107,0.9974500554449418,0.0010407250879592646
102,1.0,3.14766163099282e-07,0.0005971902735939882,3.125e-06,0.998564638056845,0.0005968755141117335,1.0,4.985919312449529e-07,0.0010481539399787674,0.9974325413213057,0.001047655350275283
103,1.0,3.2700906448937684e-07,0.0006001246607102419,1.5625e-06,0.9985549256861584,0.0005997976573929483,1.0,4.780407541711143e-07,0.001056769399677732,0.9974232280955595,0.0010562913572785498
104,1.0,3.712773689105674e-07,0.0005929544065608907,1.5625e-06,0.9985719609935328,0.0005925831366835584,1.0,4.921129314246454e-07,0.001040126964011613,0.997465053025414,0.0010396348507664003
105,1.0,3.02693218705253e-07,0.0005754851319705598,1.5625e-06,0.9986182646181598,0.0005751824444460055,1.0,5.138307339875075e-07,0.0010353143571752727,0.9974788532537573,0.001034800525624579
106,1.0,2.3821502377941872e-07,0.0005810246415730601,1.5625e-06,0.9986061088319095,0.0005807864313883672,1.0,4.5914739722681643e-07,0.001038797976969577,0.9974743241772932,0.0010383388289483264
107,1.0,3.8800377983634517e-07,0.0005733510201105719,1.5625e-06,0.9986247508405889,0.0005729630221202735,1.0,4.6744294145221774e-07,0.0010246901442502242,0.9975069130168241,0.0010242226999253035
108,1.0,4.3040771718172026e-07,0.0005756672879032287,7.8125e-07,0.998617891433104,0.0005752368858149978,1.0,4.784863338488441e-07,0.001011241226532387,0.9975589049213073,0.001010762740727788
109,1.0,3.543513247468267e-07,0.0005710704650059226,7.8125e-07,0.9986309184218353,0.000570716118456872,1.0,4.841996832241461e-07,0.0010156837550526047,0.9975481725790921,0.0010151995580492761
110,1.0,4.103545171922865e-07,0.0005623869073127671,7.8125e-07,0.9986553510779854,0.0005619765584043713,1.0,4.702066406824703e-07,0.0009996558955582954,0.997587147004464,0.0009991856880814714
111,1.0,3.1412315870182617e-07,0.0005668668173774842,7.8125e-07,0.9986411413681582,0.0005665526979964566,1.0,4.7295307947128067e-07,0.0009985172501354314,0.9975896074491388,0.000998044293202624
112,1.0,3.2840617026077073e-07,0.0005660871786589634,7.8125e-07,0.9986427437584355,0.0005657587783578081,1.0,4.797073827317638e-07,0.0009869542786070857,0.9976171596961863,0.0009864745712976025
113,1.0,3.525979503451823e-07,0.0005587409052751818,7.8125e-07,0.998664749868261,0.0005583883126437629,1.0,4.7569598048870803e-07,0.0009964366395519499,0.9976004309513989,0.0009959609451470897
114,1.0,2.8956981041087257e-07,0.0005511860309187732,7.8125e-07,0.9986824625693027,0.0005508964678489328,1.0,4.818951502936469e-07,0.0009872706261162152,0.9976165101808661,0.000986788733451463
115,1.0,2.7863294193781236e-07,0.0005550274581307218,7.8125e-07,0.9986732435301415,0.0005547488299557213,1.0,4.6444213776824736e-07,0.0009770450492129277,0.99764543596436,0.000976580603438539
116,1.0,2.9128477559820337e-07,0.0005552086417391931,3.90625e-07,0.9986705045280216,0.0005549173627331349,1.0,4.91657741969889e-07,0.000968801011742257,0.997667009339613,0.0009683093521744013
117,1.0,3.2747635968981515e-07,0.0005586944072384317,3.90625e-07,0.9986649318686072,0.0005583669359718139,1.0,4.7510564852239117e-07,0.0009764404513749897,0.9976494172040153,0.0009759653450387037
118,1.0,3.263158310215421e-07,0.0005497551169326974,3.90625e-07,0.9986871265390385,0.0005494288078058253,1.0,4.638590189601058e-07,0.0009623202229918473,0.9976815975764218,0.000961856366998023
119,1.0,2.742487142594978e-07,0.0005457800524360529,3.90625e-07,0.9986948908874823,0.0005455058085060029,1.0,4.6327589001628116e-07,0.0009594889278934501,0.9976905040881213,0.0009590256496962599
120,1.0,3.095718680143827e-07,0.0005498668825057622,3.90625e-07,0.9986836297332116,0.0005495573148539923,1.0,4.6294351818687574e-07,0.0009610790824380648,0.9976844822659212,0.0009606161389349247
121,1.0,2.977399758467513e-07,0.0005390522827660818,1.953125e-07,0.9987139994243406,0.000538754547651822,1.0,4.6995969562982846e-07,0.0009621697151006254,0.9976803265950259,0.0009616997558623552
122,1.0,2.9297366949784783e-07,0.0005431991613597416,1.953125e-07,0.998702660109262,0.0005429061930502161,1.0,4.5780116785047485e-07,0.0009566895828089293,0.9976921721416361,0.0009562317855478101
123,1.0,6.699518485077322e-07,0.0005441540191403983,1.953125e-07,0.9987000601846467,0.0005434840733079978,1.0,4.552457519976957e-07,0.0009592227314201676,0.9976878779775956,0.0009587674841681934
124,1.0,2.720686292943939e-07,0.0005458393665916527,1.953125e-07,0.9986936095750557,0.0005455673019710706,1.0,4.5341472767207133e-07,0.0009592693061088486,0.9976856577045777,0.0009588158932541881
125,1.0,4.1843397179309535e-07,0.0005466084961732557,1.953125e-07,0.998695136990937,0.0005461900673825703,1.0,4.498538228984096e-07,0.0009604580957195995,0.9976843665627873,0.0009600082412362099
126,1.0,2.889254554906483e-07,0.000538399873821961,9.765625e-08,0.9987158668491075,0.000538110953415949,1.0,4.4483311538853927e-07,0.0009578849010936477,0.9976882250869975,0.000957440071300987
127,1.0,2.6708454979726877e-07,0.0005459018677997303,9.765625e-08,0.9986968887676982,0.0005456347883541324,1.0,4.523969316285475e-07,0.0009554324822281213,0.9976952601881588,0.0009549800837275517
128,1.0,3.2175719712070975e-07,0.0005396815870212004,9.765625e-08,0.9987106919288635,0.0005393598344742244,1.0,4.625443438462352e-07,0.0009572073408087497,0.9976896932896446,0.0009567447996232659
129,1.0,2.950505368468064e-07,0.000535616806306314,9.765625e-08,0.9987201163978696,0.0005353217611913775,1.0,4.534026332942845e-07,0.0009551573055111529,0.997692857595051,0.0009547039080644026
130,1.0,3.074508717161523e-07,0.0005427859749193977,9.765625e-08,0.9987031202646172,0.0005424785292846496,1.0,4.448878778576085e-07,0.0009529876800062245,0.9976999970043406,0.0009525427945738877
131,1.0,2.9804926464258363e-07,0.0005387500820442765,4.8828124e-08,0.9987176070048375,0.0005384520396924103,1.0,4.379729130477017e-07,0.000952009650063701,0.9977025170536602,0.0009515716750791078
132,1.0,2.533032153057875e-07,0.00054395446058146,4.8828124e-08,0.9986994163420215,0.0005437011631266448,1.0,4.5802039546692736e-07,0.0009511831903022111,0.9977023978443706,0.0009507251713383833
133,1.0,3.074379076404972e-07,0.0005463290691072613,4.8828124e-08,0.9986998273891473,0.0005460216371092137,1.0,4.6564756954878435e-07,0.0009516471413114821,0.9977014888735378,0.0009511814954320845
134,1.0,4.2289441434090574e-07,0.0005381197420405751,4.8828124e-08,0.9987167558580075,0.0005376968519438538,1.0,4.660505763270601e-07,0.000945575416314087,0.9977142442675198,0.0009451093664050431
135,1.0,2.6735283176414137e-07,0.0005448925801817879,4.8828124e-08,0.9986964885918599,0.0005446252332189056,1.0,4.5020193136856374e-07,0.000948461054255912,0.9977097116849002,0.0009480108522385469
136,1.0,3.539567438980492e-07,0.0005396346697245531,2.4414062e-08,0.9987107582812039,0.0005392807175873182,1.0,4.5849389487654317e-07,0.0009486237549401052,0.9977072670179254,0.00094816526175504
137,1.0,2.515363074111585e-07,0.0005415866222655775,2.4414062e-08,0.99870580303594,0.0005413350905804256,1.0,4.6024337157077484e-07,0.0009461831727736246,0.997712344807737,0.0009457229299347519
138,1.0,3.2893802856938807e-07,0.0005402727879557477,2.4414062e-08,0.9987112626714526,0.0005399438559147969,1.0,4.4327119000212515e-07,0.0009450120354920407,0.9977179669282016,0.0009445687687462743
139,1.0,8.879232818130674e-07,0.0005395375851120027,2.4414062e-08,0.9987124423935728,0.0005386496661413965,1.0,4.4691129291403045e-07,0.0009438197294537745,0.9977197988944895,0.000943372821305221
140,1.0,2.7681902174277156e-07,0.0005417593092029423,2.4414062e-08,0.9987058995654748,0.0005414824949379032,1.0,4.4396750453756795e-07,0.00094536310130292,0.9977155915077995,0.0009449191352092277
141,1.0,7.643383688096195e-07,0.0005521276302572703,1.2207031e-08,0.9986846113354905,0.0005513632972248824,1.0,4.41740812399704e-07,0.0009397484665147631,0.9977288316277897,0.0009393067302880809
142,1.0,3.1301466502203043e-07,0.0005342229862504129,1.2207031e-08,0.9987240377462135,0.0005339099763842803,1.0,4.439602893940526e-07,0.00094272120109321,0.9977223101784202,0.0009422772435594679
143,1.0,3.3280171940975045e-07,0.000544072654714761,1.2207031e-08,0.9987008189255336,0.0005437398590030347,1.0,4.3675189854251157e-07,0.0009391418570885435,0.9977287623812171,0.0009387051053208244
